y,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
1,0.090574654,0.247435522,-0.201467677,0.204957326,-0.165483834,0.37545283,0.16000493,-0.168520107,-0.260337146,0.454213684,0.095272688,0.254071297,-0.212782252,0.180458788,-0.170642736,0.376808543,0.168067097,-0.176059304,-0.265686957,0.454068179,-0.475582171,0.100010239,0.003819843,-0.491204528,-0.115433264,0.285871036,0.457943682,0.321637863,0.313706851,0.394644994,0.093497957,0.24968917,-0.204223506,0.21889588,-0.168083902,0.360735516,0.176751736,-0.190029692,-0.273899754,0.46167076,0.018015604,-0.208053615,-0.291818131,0.072364423,-0.084196808,-0.030536921,0.10397107,-0.413509144,-0.29404951,0.220358997
0,-0.442714664,-0.423211473,0.161092872,0.181245134,0.358775378,-0.395566187,0.261640078,0.138831736,0.050972689,0.012301882,-0.444074947,-0.42294714,0.160993796,0.169951522,0.35660546,-0.38400325,0.270075775,0.127141754,0.067087858,0.008747041,0.037553527,0.136089042,0.067026671,0.086340759,-0.202733243,0.213829368,0.096225169,-0.160620131,-0.321303028,0.320683135,-0.449738494,-0.40566194,0.16570843,0.189889841,0.365820364,-0.391395729,0.257173772,0.146408649,0.059036485,0.032229521,-0.360822997,0.49189366,0.147967608,-0.414433221,-0.303973063,-0.009335629,0.092100433,0.460213594,0.119731416,0.427922532
0,-0.077501025,-0.361600579,0.023557744,0.264715867,-0.458450332,-0.03267226,-0.386470837,-0.041361341,-0.149360386,0.228896431,-0.089856437,-0.363101849,0.02806391,0.26003504,-0.445356121,-0.034403408,-0.390049715,-0.040787473,-0.155545332,0.228882967,0.311022778,0.160959521,-0.371175667,-0.321040249,0.349752151,-0.443306816,-0.431855169,-0.226281735,0.203184103,-0.183187151,-0.068517963,-0.365433598,0.037117601,0.267449362,-0.457010892,-0.019252683,-0.404662793,-0.028799954,-0.143952627,0.23048227,0.320130506,0.486029573,0.206823694,0.458466034,0.436263434,-0.17019256,-0.3288724,0.401496888,-0.012023299,-0.120370213
0,-0.15212836,-0.212815491,-0.121135446,-0.009835779,-0.194456625,0.365775203,0.074528489,-0.269608054,0.436706543,-0.162622677,-0.147602377,-0.213482187,-0.107465065,-0.010720478,-0.207964329,0.373926766,0.071989413,-0.258454176,0.443531217,-0.167150097,-0.263481375,0.394519802,-0.118219493,0.452462072,-0.151409293,-0.083600884,-0.495117719,0.135515432,0.065836499,-0.20185094,-0.1618084,-0.222915454,-0.128757462,-0.007898202,-0.184598076,0.374824733,0.079667827,-0.264787488,0.424536962,-0.167304906,-0.234606104,0.12148849,-0.268740311,0.161807945,0.321040245,-0.1715508,-0.330553573,-0.022839262,0.063936413,-0.38871784
0,0.066085105,-0.402508926,-0.120843315,-0.050378888,-0.181791572,-0.407077147,0.033856956,-0.182710921,-0.39489807,0.494393881,0.072926717,-0.397516662,-0.113179722,-0.056864054,-0.199113935,-0.403720889,0.031396465,-0.190119121,-0.388357691,0.495171983,0.088784143,-0.009509207,-0.016529214,-0.213286341,0.384869451,-0.210653599,0.464407863,0.021406601,-0.113312461,-0.099203668,0.088275633,-0.430841957,-0.128477387,-0.048917793,-0.183428285,-0.409484583,0.046282068,-0.181451941,-0.388959052,0.484473233,0.374201057,-0.207391144,-0.219086921,-0.159712469,-0.051912576,-0.288603414,0.443202753,0.147250565,0.038787681,-0.274996437
1,0.326367066,0.182299799,0.215825357,0.235222571,0.164474947,0.223065484,0.127582035,0.422995136,0.396021894,-0.013438617,0.317427565,0.192767775,0.20883413,0.216859251,0.177698027,0.21891507,0.132218027,0.421476673,0.393174933,-0.03357033,-0.470865736,0.217104948,0.457497607,-0.227608931,0.198282312,0.319793049,-0.377682326,0.38815471,-0.321516456,-0.034562929,0.324445639,0.194262171,0.2282897,0.23003356,0.195129783,0.23105477,0.101878517,0.408455659,0.382025517,-0.018104394,0.427025716,-0.432608373,-0.122456911,0.21554099,0.158254983,0.291905316,0.107960879,0.145299743,-0.006376166,-0.26443388
0,-0.092548248,-0.063997686,0.334350919,-0.3147452,0.354674955,-0.472972739,0.264254943,0.393169874,-0.08152342,-0.238227526,-0.088323177,-0.073957802,0.328009695,-0.295197708,0.35253144,-0.462628593,0.249481747,0.39476509,-0.081940003,-0.236503742,-0.107947905,0.157991267,-0.17596717,-0.229585483,-0.040974419,-0.070439095,-0.238471697,-0.01014959,-0.210253793,-0.38351939,-0.086149023,-0.06563084,0.332664386,-0.344058665,0.352999656,-0.473084267,0.271282362,0.381420041,-0.084753093,-0.236517144,-0.041577085,-0.310695563,0.118664977,-0.474734808,0.126158879,0.328581219,-0.118166141,-0.386469552,0.378962396,-0.106118785
0,0.050763061,-0.392194086,0.414490887,-0.366317423,-0.090699345,-0.200140609,0.042819319,-0.027259292,-0.300495375,-0.360743733,0.06464595,-0.371068717,0.394437816,-0.35189879,-0.090926846,-0.210592753,0.041242824,-0.029906568,-0.30710616,-0.369717358,0.108152414,-0.252095855,0.432648068,0.416125304,-0.441641268,0.091963113,-0.298057155,-0.187893885,-0.468590107,0.313181531,0.056575283,-0.382910952,0.421400005,-0.365507346,-0.085886225,-0.200761635,0.041386387,-0.022518965,-0.322580268,-0.357616295,-0.495551609,-0.362440484,-0.003636091,0.379517715,-0.284385638,0.078590554,0.019836575,-0.021191038,0.248440455,0.100378507
0,-0.104154493,-0.204384881,-0.141174959,0.201074404,-0.294837146,-0.49324818,0.336364545,0.277744736,-0.128670084,0.433593804,-0.109040351,-0.206631651,-0.136481243,0.204034891,-0.294161948,-0.480569615,0.336460704,0.280878231,-0.142446611,0.431873616,0.031711682,0.348523216,0.441350686,-0.308517612,0.012925881,0.004925238,0.215329198,0.144525391,-0.176253571,0.451530054,-0.112010249,-0.197614045,-0.148519915,0.199975207,-0.287828842,-0.478879641,0.317979744,0.284823355,-0.152946508,0.425497875,-0.286965937,-0.464705001,-0.145798329,-0.059388897,0.037351749,0.33994223,-0.381137902,-0.187049131,0.205870252,-0.110227192
0,-0.041868607,-0.089207775,-0.365523529,0.035801648,-0.333027062,0.474877706,0.015093751,0.129817586,-0.459586465,0.089236772,-0.048812656,-0.10286431,-0.371259466,0.041908604,-0.329641925,0.481171368,0.022481676,0.131795998,-0.443766158,0.090534005,0.037662933,-0.060750777,0.246805535,-0.308978843,-0.204220475,0.221750042,0.132939903,-0.213449785,0.270363841,-0.203578463,-0.04797699,-0.093654618,-0.364932658,0.019816965,-0.317785302,0.467987276,0.016602022,0.12302719,-0.46920042,0.086574404,0.082710649,-0.35791011,0.239778439,0.045376786,0.01804904,0.04253626,-0.436228206,-0.195611699,0.111879391,-0.34781595
0,-0.147717559,-0.065887122,-0.403831393,-0.271322298,-0.239841113,0.43434285,-0.414484459,0.196152448,-0.220706959,-0.140383391,-0.127592116,-0.069024951,-0.412125824,-0.263125194,-0.236545564,0.421061761,-0.39398114,0.184871774,-0.21945978,-0.146343417,0.008097125,-0.227371479,0.013627909,-0.219140209,0.248744557,0.133898322,0.367994205,0.228309982,-0.193897599,-0.205905594,-0.154618681,-0.055630182,-0.402468077,-0.278767679,-0.234337831,0.421444147,-0.416562939,0.182906475,-0.217376596,-0.135839016,-0.422499588,0.167912789,0.321442986,0.231819314,-0.40815483,0.340998043,-0.049096979,0.379318788,0.021966521,0.399779625
1,0.334531264,0.373566232,-0.147841899,0.052818589,0.200900677,0.18492839,0.460984408,0.49758959,0.077437369,0.138008485,0.341281481,0.369144831,-0.146835377,0.062834919,0.18525581,0.186081268,0.456731104,0.502092658,0.073179627,0.145006313,0.235233724,-0.490234886,0.416312035,0.043015264,0.163492166,-0.21553498,-0.118074408,0.025485326,0.144742212,0.459145482,0.34052291,0.373988444,-0.168215206,0.039741677,0.200243292,0.202275386,0.465568876,0.511973708,0.077376513,0.157043526,-0.142326693,-0.460545168,0.195504924,0.434014338,0.17054612,0.066319908,-0.114819902,0.063246831,-0.384706603,-0.036367771
0,0.126217022,0.362833116,0.106864486,-0.431214191,0.030297747,-0.030783104,-0.03643277,0.213105195,-0.48532657,-0.35198806,0.129819579,0.36607158,0.110341395,-0.444729043,0.034752488,-0.034626699,-0.036553205,0.20609422,-0.470567545,-0.354740425,0.218585232,0.006057305,-0.453149397,-0.01199914,-0.322647578,-0.193771786,0.288669613,0.268495838,0.327419746,-0.435230989,0.136416185,0.370372339,0.109207219,-0.431631656,0.030859452,-0.031665208,-0.049286393,0.209117096,-0.473432534,-0.34986949,-0.244125917,-0.260115156,-0.289889458,-0.25124404,0.246619253,0.160417193,0.068582699,-0.135980082,0.274229519,-0.353964854
0,-0.430652392,-0.441415066,0.404279191,-0.258011722,-0.142085524,-0.100254687,0.448576637,-0.096232799,0.213396814,-0.219316035,-0.427482254,-0.442516249,0.409079911,-0.258136933,-0.139553948,-0.092593124,0.446728242,-0.085193692,0.225729049,-0.208317511,-0.026057776,-0.004291851,-0.449745324,0.445986464,-0.212301776,-0.113021492,-0.38401975,-0.497446779,-0.448315024,0.494684744,-0.429493708,-0.448386149,0.392014806,-0.273341643,-0.140423537,-0.095170148,0.430464809,-0.078469856,0.204381428,-0.202946603,-0.164149551,-0.269891595,0.118881771,0.057674336,0.408313077,0.124829711,-0.417701303,-0.436022917,-0.05523397,0.400447981
1,0.128588246,0.026740228,0.265292819,0.304683389,0.429009948,-0.421630619,-0.211495878,0.072486029,-0.122076675,0.204337811,0.146723374,0.023606915,0.262311867,0.294270494,0.42943592,-0.410985834,-0.232252213,0.080718429,-0.086166154,0.203969287,0.038693069,0.045269698,-0.130724276,-0.03387457,0.034917824,-0.485226891,-0.33902667,0.212781878,0.051615134,0.212630334,0.119938972,-0.001965767,0.268304565,0.305762772,0.421647792,-0.403295875,-0.199913886,0.066523173,-0.127052873,0.201907494,0.300277169,-0.190000532,-0.387430021,-0.214955473,0.415745686,-0.49493353,-0.481793497,-0.357593653,0.488747758,-0.198942138
1,0.336963574,-0.397323747,-0.370326805,-0.087283084,0.233631496,0.120749866,0.426286521,0.260304849,0.391171237,-0.419223694,0.333023225,-0.379787342,-0.35993668,-0.096562486,0.221272744,0.119443375,0.410639812,0.25542246,0.405735333,-0.401950995,-0.154038561,0.167817146,0.193081931,0.157765387,-0.035149559,0.180107492,0.264165291,0.495077362,-0.367558062,0.446242858,0.344206371,-0.409222581,-0.359671185,-0.092141668,0.233776294,0.130854759,0.41934849,0.260697812,0.410576324,-0.424701557,-0.450626051,-0.229414798,0.358622003,0.11278529,0.2191589,-0.244217789,0.103979974,-0.435725855,0.450459985,-0.135143444
1,0.159442593,-0.229568214,0.435459486,0.445786799,0.011508581,0.338903988,0.011379031,-0.144250771,0.162410219,0.010535203,0.160330604,-0.229677929,0.435575799,0.44015034,-0.002274625,0.360570404,0.023467737,-0.149809094,0.180860319,0.016966479,0.493908213,0.09224571,-0.097610126,-0.497312349,0.201415379,0.4649753,-0.385094426,-0.211738774,0.140791296,-0.326390305,0.169084556,-0.224401093,0.440101362,0.4339434,-0.003897874,0.331388915,0.029545103,-0.145975952,0.176646379,0.014053614,0.281639783,-0.377432441,-0.371737158,-0.136624748,0.43361498,0.178778136,0.014174468,-0.08671152,0.146169726,-0.153372709
1,0.425542385,-0.20059898,0.467675366,0.182709473,0.483027188,0.010627857,0.192733601,0.071008295,-0.010147522,0.074381047,0.408871631,-0.190111709,0.469397892,0.18042492,0.486697761,-0.000933528,0.194412869,0.064762225,-0.026252971,0.089721955,0.110201043,0.498102121,0.152091307,-0.051299335,0.126497805,-0.41343418,0.170006495,-0.289594896,-0.169233395,-0.109073334,0.401090919,-0.197056959,0.45892142,0.178729711,0.501521648,0.019151638,0.186830211,0.083725996,-0.009810265,0.086811731,0.204878728,0.028888845,-0.063877249,-0.206643264,0.435933815,0.24846219,0.103077361,0.4747114,-0.070512376,0.236058613
1,0.473082897,-0.443635121,-0.242914801,-0.247378362,-0.143953841,0.299536261,-0.333325836,0.056868017,0.447036771,0.196755723,0.469941659,-0.438119267,-0.231313909,-0.248333025,-0.151763582,0.313778667,-0.327463226,0.046025162,0.44469816,0.19329714,0.43382784,0.406051136,0.462143851,-0.171234735,-0.312319171,-0.364971177,-0.029787656,0.256362745,0.117921026,-0.466120621,0.489314498,-0.446950019,-0.250893424,-0.253871775,-0.146727507,0.301457098,-0.317095059,0.065176307,0.450993883,0.210476248,0.342890511,-0.256288283,-0.21540361,0.067702512,0.390634511,0.30223655,0.047358623,-0.000120052,0.428178986,0.2887959
0,0.430986639,0.251321688,-0.032055225,0.159872801,-0.037287669,0.136611684,-0.207841664,-0.157867372,0.005276792,-0.034840642,0.434993652,0.260365592,-0.031038139,0.154657435,-0.043336038,0.136423699,-0.200672899,-0.171960896,0.013198079,-0.032915416,0.064146465,-0.373285388,-0.379159727,0.39363851,-0.25426641,0.224119169,-0.310955717,0.163729039,0.035182471,0.004001249,0.444926376,0.254873622,-0.035382432,0.152988491,-0.027429206,0.141393391,-0.208601912,-0.169570054,0.005807594,-0.037298726,-0.231909337,-0.043479749,-0.299415648,-0.180102871,-0.244948561,-0.154398528,-0.076899633,0.474140283,0.32903144,-0.409383805
0,-0.10362129,-0.198849945,-0.361972854,0.342790709,0.25524872,0.46706817,0.126963081,-0.11767786,-0.306885593,0.042227319,-0.114734884,-0.208683441,-0.366841866,0.329333616,0.267830958,0.469394162,0.130570242,-0.127693054,-0.314912498,0.044637123,-0.419926803,-0.260720008,-0.4275464,0.43542544,0.199302241,-0.324516042,0.302140845,0.052398704,-0.254983923,0.436463855,-0.078346014,-0.196889674,-0.372643341,0.345649123,0.25865813,0.462888142,0.134354284,-0.10574173,-0.319697028,0.050083855,0.14378108,-0.182983794,-0.330652381,-0.023001596,0.33242882,0.189953909,-0.419436072,0.225403438,-0.420422844,0.426368793
1,0.104393798,0.445810353,0.450092558,0.30509068,0.426039072,0.495820979,0.132393783,-0.323880533,-0.290392363,0.361797435,0.088306594,0.448579554,0.441761197,0.315436253,0.431580559,0.48583949,0.153345595,-0.327865328,-0.276595,0.369861905,0.372332017,0.479935323,-0.399073739,-0.17010721,-0.400976536,0.350634275,0.180253491,-0.282600755,0.22731391,0.094306834,0.11470031,0.444565882,0.452740593,0.292195586,0.440656274,0.504441739,0.130157412,-0.324527745,-0.291181549,0.3524413,0.064222877,0.19447914,0.324146956,0.040482926,-0.155093645,0.302940654,-0.197637622,0.286553431,0.468876508,-0.341851137
0,-0.393983761,-0.068861223,0.264618611,0.421029806,-0.131152749,-0.053559148,-0.115044482,-0.35690235,0.163710534,-0.158138129,-0.393431903,-0.057677391,0.2464171,0.413450099,-0.140507417,-0.059520196,-0.108228392,-0.361335788,0.158222788,-0.167069628,0.188074331,-0.286913382,0.121257155,0.286158229,0.344234879,-0.475070811,-0.368711146,-0.286696182,0.121737673,-0.109157551,-0.396043511,-0.094170482,0.264557331,0.41759578,-0.144699632,-0.044758512,-0.11886772,-0.357353308,0.160510373,-0.158118578,0.159892196,-0.33314616,0.236776951,0.2673309,-0.446904831,0.424890028,-0.076410365,0.348519319,-0.355086213,0.065503137
0,-0.122620287,-0.299465564,0.02967049,0.240689878,0.404330805,0.059684935,-0.031817051,-0.353824039,-0.267148176,-0.024079906,-0.128758403,-0.313928807,0.024998383,0.243270556,0.417832482,0.049362174,-0.01310667,-0.342811653,-0.254255421,-0.032814931,-0.226370777,0.022923272,0.472093388,0.024995579,0.323447566,-0.385394579,0.370832239,0.290326333,0.430988593,-0.010401812,-0.118040007,-0.294559031,0.043057486,0.23172054,0.404026503,0.066731118,-0.019863203,-0.346768992,-0.276108491,-0.026792258,-0.312959806,0.36282896,-0.285945878,0.232069784,0.462461433,-0.261762716,-0.139986103,-0.111970974,0.154681484,-0.037663454
0,0.038935906,0.416049296,0.468541072,-0.425885587,-0.433312278,0.365764828,-0.140148053,-0.30291345,-0.294906781,-0.214572928,0.036465713,0.401407906,0.465024143,-0.426731963,-0.43362081,0.379696161,-0.122498064,-0.304911215,-0.29675573,-0.199255993,0.254351845,0.215939621,0.264317358,0.21909271,-0.266708312,0.277638654,0.030286773,-0.437800124,-0.057955699,-0.213525048,0.046414088,0.400796187,0.473006567,-0.411545019,-0.423950062,0.367609754,-0.150722077,-0.303283086,-0.295232114,-0.212351867,-0.179057041,-0.407745876,-0.370343884,0.458530471,-0.308912418,-0.374698514,0.434833203,0.033536315,0.002389596,-0.216145103
0,-0.310511942,-0.248769246,0.318007782,-0.403190225,0.031450678,0.003245492,-0.214686646,0.188240085,0.079714614,-0.035992973,-0.311980339,-0.233449746,0.310779696,-0.390701381,0.019908733,-0.003313414,-0.219977369,0.182182097,0.075646285,-0.030930812,-0.046255368,-0.444792182,-0.070320556,0.157285954,-0.151224006,0.301576433,-0.070107247,-0.150853927,0.44785091,-0.239193818,-0.322500478,-0.254448146,0.323831968,-0.398086593,0.03357719,0.002166729,-0.221745953,0.193220451,0.057502315,-0.027789123,-0.27933991,-0.241433081,-0.311019172,-0.360676883,0.448499622,0.054997692,-0.436419777,0.392562636,-0.418692214,0.474418855
1,0.377408545,0.189730965,0.345500532,-0.35187883,-0.433236475,0.23091819,0.352883677,0.194011763,-0.009308933,-0.136267754,0.376682729,0.189560023,0.349931699,-0.35209238,-0.431352792,0.239612458,0.347839161,0.191706773,-0.028599823,-0.118609929,0.110485558,-0.325024344,-0.151397612,-0.077530731,-0.455517728,0.464871821,0.493866805,-0.246574176,0.043082067,-0.290535471,0.373354937,0.202026472,0.335245695,-0.35082426,-0.444145163,0.255380604,0.345185731,0.182579101,-0.002317098,-0.142189961,-0.411823229,0.265090637,0.075513142,0.397843483,0.289763578,0.420747633,-0.377259908,-0.376706324,0.082847234,-0.451448047
0,0.008063365,0.327463788,-0.176372936,0.06212558,-0.048548879,0.079079652,0.255715127,-0.141926728,0.00875806,0.034012454,-0.007762405,0.331499113,-0.183820401,0.067688465,-0.03543581,0.063991604,0.260362646,-0.151571558,0.007730509,0.024823728,0.417463647,-0.493914174,-0.057916596,-0.170777098,0.119365184,0.278164198,-0.261235878,-0.290135037,0.020376174,-0.018255331,0.017062207,0.31862939,-0.179779481,0.057408948,-0.04454465,0.077406277,0.252403948,-0.157603783,-0.012693211,0.036147482,-0.446993435,-0.165835942,-0.097692947,-0.33429148,0.326968339,-0.256794354,-0.431519968,-0.238088031,0.274897277,-0.465060325
0,0.280013484,0.457252489,-0.364660752,-0.140736234,0.11746928,-0.343749177,0.000769188,0.293880913,-0.414114696,-0.41443296,0.293736434,0.440194507,-0.35866915,-0.148296478,0.1255932,-0.358379443,0.000612303,0.282556771,-0.414794364,-0.412979404,-0.184074205,0.107475613,-0.204617207,0.274804404,0.012701658,-0.398800648,0.456010001,0.333455938,0.388419978,-0.426817909,0.291638314,0.460321402,-0.36704794,-0.156327877,0.113531908,-0.341480482,0.00239628,0.295169593,-0.422271522,-0.411007157,-0.455246331,-0.065519216,0.214314047,0.100512887,0.247472163,0.281129856,0.06500891,-0.118747359,0.297956208,0.457598498
1,0.274228928,-0.430525319,-0.077734971,0.292890012,0.451265068,0.190913506,-0.429553749,-0.011956263,-0.420210329,0.340527335,0.265952456,-0.430475764,-0.0704502,0.303160274,0.44823225,0.188209586,-0.424274594,0.003050408,-0.421372513,0.344601679,-0.404776248,0.003039383,-0.132892923,-0.250427607,-0.212575245,-0.039293222,-0.171769127,-0.348289115,-0.303039657,-0.299025483,0.277101124,-0.446652881,-0.06620047,0.276347845,0.458061475,0.202346768,-0.446998655,-0.014317899,-0.418332428,0.348203757,0.015468362,0.09366589,0.445637207,0.224775962,0.166091334,-0.01137581,0.420594421,0.13791437,-0.03660643,0.461157828
1,0.073116622,0.044408334,0.30088505,-0.064311888,-0.169884548,0.38171132,0.165301558,0.093807575,0.053697391,-0.029967044,0.08509365,0.037339897,0.280337923,-0.049109024,-0.173913713,0.357666986,0.164850967,0.105230926,0.050136648,-0.03008971,-0.133118949,-0.310321217,0.480993816,0.184994571,0.381768121,-0.053523886,-0.484204994,-0.455952122,-0.01428121,0.226157344,0.060469708,0.049356812,0.316307298,-0.055236252,-0.172338593,0.385597093,0.161528824,0.103664582,0.067097336,-0.028152052,0.03286914,-0.371785416,0.439286897,0.350978971,0.088037045,-0.487451863,0.316668867,-0.066363317,0.053808969,0.311416441
1,-0.173982272,0.030676309,0.288426797,0.487838876,0.25236972,0.481784641,-0.2300512,-0.040478148,0.194661604,-0.005138142,-0.192047277,0.016609783,0.29469507,0.500082096,0.251915475,0.498296983,-0.231114504,-0.066018434,0.188295773,-0.003361184,0.050513708,0.015463564,-0.039826101,0.37035334,-0.469061082,0.249556553,-0.328991424,-0.335469928,0.295694871,0.450910118,-0.179345431,0.034798654,0.286913606,0.476447832,0.2486418,0.500445604,-0.220122546,-0.034484022,0.196061512,-0.002657225,-0.246211928,0.291369493,-0.344017646,0.053580493,-0.085544411,-0.125559263,0.472598452,0.177582806,-0.27170933,-0.225899207
1,-0.434648381,-0.218427581,0.318620089,-0.356023361,0.367373793,0.057105814,-0.290713766,0.229139092,0.460801402,0.235230152,-0.445423045,-0.216029465,0.309859705,-0.362450533,0.376270409,0.057597044,-0.283763953,0.236898146,0.459430327,0.238674054,-0.021978311,0.146137629,-0.354922843,-0.421918068,0.414694015,0.197807358,0.296299869,0.262015027,-0.007382737,-0.273256891,-0.448959756,-0.215180853,0.317548526,-0.353868169,0.360212458,0.038822642,-0.307196783,0.228265228,0.449447984,0.236977227,0.332563126,0.103256698,0.250062439,0.325122117,0.300077904,-0.101090665,-0.123344334,-0.357938658,-0.017455933,-0.348344779
0,0.305632549,-0.492778688,-0.368131138,-0.134520059,0.099499653,-0.000495735,0.001111276,-0.018249119,0.064857316,0.418746544,0.288449599,-0.504301849,-0.355175483,-0.153447626,0.097796037,0.007232093,-0.011052191,0.009447573,0.077271093,0.409782587,-0.164765465,0.360356216,-0.20853137,0.453527765,-0.161784343,0.395321316,0.475150893,0.46727483,-0.391783065,-0.480377841,0.31070268,-0.492175188,-0.361496071,-0.136942164,0.099940986,-0.002892769,-0.006990406,-0.008968633,0.059003063,0.400825482,-0.293370242,0.429637138,-0.271156608,0.022347349,0.282004259,-0.02169591,0.03375771,-0.429253652,0.20047194,-0.468386827
1,0.357187442,-0.021548109,-0.477740301,0.359731318,-0.013876773,-0.413507482,0.076192239,-0.476119754,0.257813099,0.40462304,0.353886849,-0.0286271,-0.481041915,0.348087981,-0.013140893,-0.42267297,0.065974623,-0.494740244,0.258776669,0.407115123,-0.428881224,-0.140822856,0.108226879,0.312080157,0.485605491,0.497591307,-0.02973471,-0.175588191,0.234306345,0.172011024,0.351577822,-0.021896592,-0.487631881,0.361681675,-0.033724077,-0.431059369,0.057459969,-0.485142435,0.269992543,0.405279021,-0.253748377,0.198292398,0.4571811,0.485273775,-0.469248482,0.439375369,0.077732369,0.042310444,0.236421102,0.431121722
0,0.355369996,-0.440399227,0.385616982,-0.33739702,-0.111800236,0.297221467,-0.202899603,-0.472093738,0.38031143,-0.018143295,0.350990438,-0.421429123,0.384280372,-0.342781371,-0.100453669,0.291946611,-0.207458718,-0.485651588,0.393234602,0.002118715,0.299330063,-0.435107861,-0.261823223,-0.17024837,0.066391291,0.109202994,0.38390438,0.294145281,0.30155895,-0.353917184,0.34277217,-0.440044241,0.399486367,-0.342714617,-0.114895982,0.295346941,-0.205118103,-0.450391374,0.400174052,-0.011887166,-0.233973115,0.447205081,-0.487295547,-0.447163567,-0.179131563,-0.037569823,0.352256011,-0.106590228,-0.346536776,0.256844337
1,-0.20992343,-0.390381491,0.311608965,0.484471339,0.232173112,0.328790708,-0.117309873,0.490649505,0.38121944,-0.236498899,-0.218732998,-0.401517771,0.315640048,0.496175737,0.226453392,0.343233076,-0.112328332,0.48534497,0.367140032,-0.231169997,0.259358476,-0.381883212,-0.001720469,0.114468013,-0.111876715,-0.45545717,-0.039604608,-0.137683964,0.200174345,0.017727036,-0.209259381,-0.384269575,0.331889662,0.484266223,0.233324497,0.32269834,-0.098828053,0.502122352,0.384022298,-0.238700181,0.216659312,0.071640675,-0.151864425,-0.443981634,0.403680406,0.27176187,-0.218365185,0.347566785,0.09218976,0.430027923
0,-0.089599563,-0.210969748,-0.005926175,-0.161205417,0.410906504,0.442831813,-0.261764381,0.200131011,-0.346895985,-0.220389854,-0.085160618,-0.215181355,-0.004687809,-0.160514353,0.408222261,0.442949301,-0.267106279,0.184751807,-0.352509905,-0.213544044,-0.215282392,0.06675454,0.475626054,0.139717147,0.107263682,0.264374676,-0.034111327,0.219587253,0.17723997,0.376619184,-0.098461805,-0.219029827,0.006791283,-0.168568197,0.39968462,0.444265687,-0.248732859,0.188009397,-0.351622254,-0.233522996,0.133313954,0.074058862,0.169983505,-0.343599324,0.179271009,-0.071735975,-0.24033669,0.01009199,-0.486767554,0.230129245
0,0.213242728,-0.141036424,0.30780052,-0.142192392,-0.129329173,0.142641948,0.386494383,0.030694727,-0.220883408,0.054789032,0.205955081,-0.131998039,0.299528537,-0.146680929,-0.136481647,0.157923083,0.401092177,0.029172844,-0.232418845,0.055361116,-0.37018401,0.17755521,-0.014935275,-0.305955956,-0.150124727,0.398868882,-0.260631712,0.351210192,-0.469519481,-0.301245016,0.198039336,-0.117007579,0.303610136,-0.112683562,-0.129723759,0.139285445,0.395390241,0.042612521,-0.228833008,0.035830458,-0.057074319,-0.018589702,0.019577067,-0.440484808,-0.234121092,0.132075461,0.03654921,0.470388988,0.42153453,-0.307264894
0,-0.303171132,0.094448396,-0.263758552,-0.263950386,0.020760181,-0.084259037,-0.455941607,0.371431911,-0.393386779,0.314199404,-0.308384313,0.102095944,-0.252005626,-0.261905738,0.021111207,-0.083439779,-0.460582327,0.352135644,-0.398451203,0.306560602,0.473948595,0.276547477,-0.289847909,-0.044697279,-0.032215952,0.08571486,0.028261901,0.063240659,0.330720211,-0.38311266,-0.306415817,0.092046929,-0.25561693,-0.26602733,0.015125876,-0.0840985,-0.45481847,0.369348241,-0.389977454,0.325411358,-0.1930206,-0.434907946,-0.019905395,0.336910165,-0.10000952,0.126893485,-0.194410742,-0.304984157,-0.366465875,0.008155809
0,-0.133905332,-0.323761652,-0.450601419,-0.497163046,-0.234190679,0.084481724,-0.175117071,-0.248988019,0.4287694,0.272320439,-0.121733647,-0.323176816,-0.452718358,-0.481664071,-0.243520796,0.070468865,-0.186033308,-0.235430675,0.426868432,0.283643357,0.175240187,0.448156948,-0.282617397,0.089026684,-0.392778693,0.44611842,-0.406395216,0.47078684,-0.357863125,0.249605328,-0.132523653,-0.327496549,-0.441942545,-0.504173744,-0.238323132,0.088219487,-0.18479852,-0.267200599,0.433224624,0.272498794,0.245999418,-0.483851165,-0.048132077,-0.292986138,0.451205489,-0.401629308,-0.49492118,-0.119357627,-0.009648902,-0.361592359
0,-0.474769347,0.393519659,0.186277169,0.397794632,-0.249384785,-0.184524267,-0.24511661,-0.374851213,0.066346913,-0.276991265,-0.468775048,0.397018006,0.191979972,0.399071298,-0.251837095,-0.165813027,-0.245398539,-0.364675404,0.043484517,-0.270250396,-0.092690118,-0.191594758,0.478586232,0.090387736,0.218689928,0.218876301,-0.074722957,-0.335001493,-0.310586454,0.0731728,-0.457378358,0.379600832,0.188983502,0.402414997,-0.251226571,-0.185141704,-0.249793006,-0.387954724,0.0620756,-0.267784586,0.355898132,-0.129742322,-0.050149286,0.30934394,-0.444446053,-0.493137509,0.073973005,0.34461876,0.270327026,-0.001415541
